t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000135052	ENST00000388711.GOLM1	reg_10208	ENST00000388711.GOLM1.119	one2one
ENSG00000113812	ENST00000482349.ACTR8	reg_18773	ENST00000482349.ACTR8.49	one2one
ENSG00000113812	ENST00000335754.ACTR8	reg_18773	ENST00000335754.ACTR8.49	one2one
ENSG00000186049	ENST00000305748.KRT73	reg_14009	ENST00000305748.KRT73.42	one2one
ENSG00000187741	ENST00000389301.FANCA	reg_19345	ENST00000389301.FANCA.17	one2one
ENSG00000187741	ENST00000568369.FANCA	reg_19345	ENST00000568369.FANCA.17	one2one
ENSG00000198805	ENST00000361505.PNP	reg_19040	ENST00000361505.PNP.117	one2one
ENSG00000186532	ENST00000305513.SMYD4	reg_12454	ENST00000305513.SMYD4.54	one2one
ENSG00000162244	ENST00000648640.RPL29	reg_3259	ENST00000648640.RPL29.25	one2one
ENSG00000162244	ENST00000481629.RPL29	reg_3259	ENST00000481629.RPL29.25	one2one
ENSG00000162244	ENST00000294189.RPL29	reg_3259	ENST00000294189.RPL29.25	one2one
ENSG00000227729	ENST00000557640.RD3L	reg_319	ENST00000557640.RD3L.1	one2one
ENSG00000154040	ENST00000627314.CABYR	reg_16103	ENST00000627314.CABYR.29	one2one
ENSG00000154040	ENST00000415309.CABYR	reg_16103	ENST00000415309.CABYR.29	one2one
ENSG00000154040	ENST00000399496.CABYR	reg_16103	ENST00000399496.CABYR.29	one2one
ENSG00000154040	ENST00000327201.CABYR	reg_16103	ENST00000327201.CABYR.29	one2one
ENSG00000154040	ENST00000486759.CABYR	reg_16103	ENST00000486759.CABYR.29	one2one
ENSG00000130943	ENST00000253255.PKDREJ	reg_14161	ENST00000253255.PKDREJ.65	one2one
ENSG00000165275	ENST00000297994.TRMT10B	reg_13086	ENST00000297994.TRMT10B.20	one2one
ENSG00000165275	ENST00000537911.TRMT10B	reg_13086	ENST00000537911.TRMT10B.20	one2one
ENSG00000100625	ENST00000216513.SIX4	reg_374	ENST00000216513.SIX4.1	one2one
ENSG00000143093	ENST00000369795.STRIP1	reg_6498	ENST00000369795.STRIP1.4	one2one
ENSG00000143093	ENST00000369796.STRIP1	reg_6498	ENST00000369796.STRIP1.4	one2one
ENSG00000155115	ENST00000329970.GTF3C6	reg_17743	ENST00000329970.GTF3C6.16	one2one
ENSG00000102349	ENST00000468660.KLF8	reg_14659	ENST00000468660.KLF8.556	one2one
ENSG00000113303	ENST00000340184.BTNL8	None	None	one2zero
ENSG00000075426	ENST00000264716.FOSL2	reg_4110	ENST00000264716.FOSL2.127	one2one
ENSG00000075426	ENST00000379619.FOSL2	reg_4110	ENST00000379619.FOSL2.127	one2one
ENSG00000162377	ENST00000371538.COA7	reg_13279	ENST00000371538.COA7.5	one2one
ENSG00000104064	ENST00000220429.GABPB1	reg_5859	ENST00000220429.GABPB1.38	one2one
ENSG00000104064	ENST00000429662.GABPB1	reg_5859	ENST00000429662.GABPB1.38	one2one
ENSG00000104064	ENST00000543881.GABPB1	reg_5859	ENST00000543881.GABPB1.38	one2one
ENSG00000104064	ENST00000359031.GABPB1	reg_5859	ENST00000359031.GABPB1.38	one2one
ENSG00000104064	ENST00000380877.GABPB1	reg_5859	ENST00000380877.GABPB1.38	one2one
ENSG00000104064	ENST00000560825.GABPB1	reg_5859	ENST00000560825.GABPB1.38	one2one
ENSG00000148158	ENST00000374232.SNX30	reg_13217	ENST00000374232.SNX30.20	one2one
ENSG00000065923	ENST00000328306.SLC9A7	reg_10329	ENST00000328306.SLC9A7.11	one2one
ENSG00000065923	ENST00000616978.SLC9A7	reg_10329	ENST00000616978.SLC9A7.11	one2one
ENSG00000102024	ENST00000355899.PLS3	reg_10419	ENST00000355899.PLS3.320	one2one
ENSG00000102024	ENST00000420625.PLS3	reg_10419	ENST00000420625.PLS3.320	one2one
ENSG00000102024	ENST00000289290.PLS3	reg_10419	ENST00000289290.PLS3.320	one2one
ENSG00000232070	ENST00000418511.TMEM253	reg_18814	ENST00000418511.TMEM253.117	one2one
ENSG00000172543	ENST00000528419.CTSW	reg_17396	ENST00000528419.CTSW.74	one2one
ENSG00000172543	ENST00000307886.CTSW	reg_17396	ENST00000307886.CTSW.74	one2one
ENSG00000172543	ENST00000679584.CTSW	reg_17396	ENST00000679584.CTSW.74	one2one
ENSG00000172543	ENST00000680443.CTSW	reg_17396	ENST00000680443.CTSW.74	one2one
ENSG00000172543	ENST00000526034.CTSW	reg_17396	ENST00000526034.CTSW.74	one2one
ENSG00000172543	ENST00000680670.CTSW	reg_17396	ENST00000680670.CTSW.74	one2one
ENSG00000139835	ENST00000375430.GRTP1	reg_19149	ENST00000375430.GRTP1.87	one2one
ENSG00000139835	ENST00000375431.GRTP1	reg_19149	ENST00000375431.GRTP1.87	one2one
ENSG00000128268	ENST00000341184.MGAT3	reg_18703	ENST00000341184.MGAT3.65	one2one
ENSG00000145194	ENST00000357474.ECE2	reg_15907	ENST00000357474.ECE2.59	one2one
ENSG00000145194	ENST00000359140.ECE2	reg_15907	ENST00000359140.ECE2.59	one2one
ENSG00000145194	ENST00000404464.ECE2	reg_15907	ENST00000404464.ECE2.59	one2one
ENSG00000168495	ENST00000306433.POLR3D	reg_13781	ENST00000306433.POLR3D.76	one2one
ENSG00000175137	ENST00000366472.SH3BP5L	reg_12712	ENST00000366472.SH3BP5L.461	one2one
ENSG00000153071	ENST00000545653.DAB2	reg_18612	ENST00000545653.DAB2.31	one2one
ENSG00000153071	ENST00000320816.DAB2	reg_18612	ENST00000320816.DAB2.31	one2one
ENSG00000283247	ENST00000636578.CCDC201	reg_1784	ENST00000636578.CCDC201.92	one2one
ENSG00000131471	ENST00000308423.AOC3	reg_12227	ENST00000308423.AOC3.21	one2one
ENSG00000131471	ENST00000613571.AOC3	reg_12227	ENST00000613571.AOC3.21	one2one
ENSG00000101654	ENST00000383314.RNMT	reg_16158	ENST00000383314.RNMT.164	one2one
ENSG00000101654	ENST00000592764.RNMT	reg_16158	ENST00000592764.RNMT.164	one2one
ENSG00000146757	ENST00000450302.ZNF92	None	None	one2zero
ENSG00000146757	ENST00000357512.ZNF92	None	None	one2zero
ENSG00000146757	ENST00000328747.ZNF92	None	None	one2zero
ENSG00000146757	ENST00000431504.ZNF92	None	None	one2zero
ENSG00000105419	ENST00000441740.MEIS3	reg_2588	ENST00000441740.MEIS3.60	one2one
ENSG00000105419	ENST00000331559.MEIS3	reg_2588	ENST00000331559.MEIS3.60	one2one
ENSG00000105419	ENST00000561293.MEIS3	reg_2588	ENST00000561293.MEIS3.60	one2one
ENSG00000105419	ENST00000558555.MEIS3	reg_2588	ENST00000558555.MEIS3.60	one2one
ENSG00000105419	ENST00000561096.MEIS3	reg_2588	ENST00000561096.MEIS3.60	one2one
ENSG00000117481	ENST00000474844.NSUN4	reg_7066	ENST00000474844.NSUN4.5	one2one
ENSG00000117481	ENST00000537428.NSUN4	reg_7066	ENST00000537428.NSUN4.5	one2one
ENSG00000163155	ENST00000368908.LYSMD1	reg_11051	ENST00000368908.LYSMD1.4	one2one
ENSG00000166816	ENST00000300051.LDHD	reg_19261	ENST00000300051.LDHD.17	one2one
ENSG00000166816	ENST00000450168.LDHD	reg_19261	ENST00000450168.LDHD.17	one2one
ENSG00000100167	ENST00000396426.SEPTIN3	reg_18472	ENST00000396426.SEPTIN3.65	one2one
ENSG00000100167	ENST00000406029.SEPTIN3	reg_18472	ENST00000406029.SEPTIN3.65	one2one
ENSG00000100167	ENST00000644076.SEPTIN3	reg_18472	ENST00000644076.SEPTIN3.65	one2one
ENSG00000100167	ENST00000396425.SEPTIN3	reg_18472	ENST00000396425.SEPTIN3.65	one2one
ENSG00000173153	ENST00000406310.ESRRA	reg_17362	ENST00000406310.ESRRA.74	one2one
ENSG00000173153	ENST00000000442.ESRRA	reg_17362	ENST00000000442.ESRRA.74	one2one
ENSG00000173153	ENST00000677967.ESRRA	reg_17362	ENST00000677967.ESRRA.74	one2one
ENSG00000125995	ENST00000374078.ROMO1	reg_4401	ENST00000374078.ROMO1.7	one2one
ENSG00000182010	ENST00000373789.RTKN2	reg_5436	ENST00000373789.RTKN2.51	one2one
ENSG00000273777	ENST00000614924.CEACAM20	reg_2577	ENST00000614924.CEACAM20.60	one2one
ENSG00000273777	ENST00000611497.CEACAM20	reg_2577	ENST00000611497.CEACAM20.60	one2one
ENSG00000273777	ENST00000617951.CEACAM20	reg_2577	ENST00000617951.CEACAM20.60	one2one
ENSG00000273777	ENST00000620096.CEACAM20	reg_2577	ENST00000620096.CEACAM20.60	one2one
ENSG00000273777	ENST00000621342.CEACAM20	reg_2577	ENST00000621342.CEACAM20.60	one2one
ENSG00000273777	ENST00000614577.CEACAM20	reg_2577	ENST00000614577.CEACAM20.60	one2one
ENSG00000026297	ENST00000508775.RNASET2	reg_14810	ENST00000508775.RNASET2.63	one2many
ENSG00000026297	ENST00000508775.RNASET2	reg_15550	ENST00000508775.RNASET2.112	one2many
ENSG00000026297	ENST00000620173.RNASET2	reg_14810	ENST00000620173.RNASET2.63	one2many
ENSG00000026297	ENST00000620173.RNASET2	reg_15550	ENST00000620173.RNASET2.112	one2many
ENSG00000026297	ENST00000366855.RNASET2	reg_14810	ENST00000366855.RNASET2.63	one2many
ENSG00000026297	ENST00000366855.RNASET2	reg_15550	ENST00000366855.RNASET2.112	one2many
ENSG00000139505	ENST00000381801.MTMR6	reg_19084	ENST00000381801.MTMR6.192	one2one
ENSG00000250821	ENST00000636125.EXOC1L	reg_4188	ENST00000636125.EXOC1L.2	one2one
ENSG00000027869	ENST00000368198.SH2D2A	reg_10813	ENST00000368198.SH2D2A.4	one2one
ENSG00000027869	ENST00000368199.SH2D2A	reg_10813	ENST00000368199.SH2D2A.4	one2one
ENSG00000027869	ENST00000392306.SH2D2A	reg_10813	ENST00000392306.SH2D2A.4	one2one
ENSG00000100991	ENST00000252015.TRPC4AP	reg_6007	ENST00000252015.TRPC4AP.7	one2one
ENSG00000100991	ENST00000451813.TRPC4AP	reg_6007	ENST00000451813.TRPC4AP.7	one2one
ENSG00000184350	ENST00000389832.MRGPRE	reg_8646	ENST00000389832.MRGPRE.155	one2one
ENSG00000154124	ENST00000284274.OTULIN	reg_13998	ENST00000284274.OTULIN.31	one2one
ENSG00000159450	ENST00000614923.TCHH	reg_10920	ENST00000614923.TCHH.4	one2one
ENSG00000132323	ENST00000254654.ILKAP	reg_9686	ENST00000254654.ILKAP.3	one2one
ENSG00000162434	ENST00000673254.JAK1	reg_6846	ENST00000673254.JAK1.70	one2one
ENSG00000162434	ENST00000673046.JAK1	reg_6846	ENST00000673046.JAK1.70	one2one
ENSG00000162434	ENST00000672434.JAK1	reg_6846	ENST00000672434.JAK1.70	one2one
ENSG00000168411	ENST00000361070.RFWD3	reg_19433	ENST00000361070.RFWD3.17	one2one
ENSG00000205138	ENST00000378887.SDHAF1	reg_8607	ENST00000378887.SDHAF1.60	one2one
ENSG00000184933	ENST00000641196.OR6A2	reg_8603	ENST00000641196.OR6A2.50	one2one
ENSG00000126953	ENST00000372902.TIMM8A	reg_10394	ENST00000372902.TIMM8A.11	one2one
ENSG00000120539	ENST00000375946.MASTL	reg_6067	ENST00000375946.MASTL.499	one2one
ENSG00000120539	ENST00000375940.MASTL	reg_6067	ENST00000375940.MASTL.499	one2one
ENSG00000120539	ENST00000342386.MASTL	reg_6067	ENST00000342386.MASTL.499	one2one
ENSG00000106789	ENST00000375077.CORO2A	reg_6894	ENST00000375077.CORO2A.20	one2one
ENSG00000152689	ENST00000402538.RASGRP3	reg_14940	ENST00000402538.RASGRP3.32	one2one
ENSG00000152689	ENST00000407811.RASGRP3	reg_14940	ENST00000407811.RASGRP3.32	one2one
ENSG00000104957	ENST00000586600.CCDC130	reg_19519	ENST00000586600.CCDC130.151	one2one
ENSG00000166938	ENST00000319194.DIS3L	reg_733	ENST00000319194.DIS3L.28	one2one
ENSG00000166938	ENST00000319212.DIS3L	reg_733	ENST00000319212.DIS3L.28	one2one
ENSG00000180061	ENST00000326652.TMEM150B	reg_8694	ENST00000326652.TMEM150B.170	one2one
ENSG00000158163	ENST00000469243.DZIP1L	reg_3411	ENST00000469243.DZIP1L.25	one2one
ENSG00000158163	ENST00000327532.DZIP1L	reg_3411	ENST00000327532.DZIP1L.25	one2one
ENSG00000065485	ENST00000316218.PDIA5	reg_17038	ENST00000316218.PDIA5.12	one2one
ENSG00000183682	ENST00000331593.BMP8A	reg_6930	ENST00000331593.BMP8A.5	many2many
ENSG00000183682	ENST00000331593.BMP8A	reg_13268	ENST00000331593.BMP8A.649	many2many
ENSG00000116985	ENST00000372827.BMP8B	reg_6930	ENST00000372827.BMP8B.649	many2many
ENSG00000116985	ENST00000372827.BMP8B	reg_13268	ENST00000372827.BMP8B.5	many2many
ENSG00000142046	ENST00000392002.TMEM91	reg_8041	ENST00000392002.TMEM91.60	one2one
ENSG00000142046	ENST00000356385.TMEM91	reg_8041	ENST00000356385.TMEM91.60	one2one
ENSG00000142046	ENST00000604123.TMEM91	reg_8041	ENST00000604123.TMEM91.60	one2one
ENSG00000105374	ENST00000595217.NKG7	reg_2497	ENST00000595217.NKG7.154	one2one
ENSG00000105374	ENST00000221978.NKG7	reg_2497	ENST00000221978.NKG7.154	one2one
ENSG00000059915	ENST00000406432.PSD	reg_17411	ENST00000406432.PSD.19	one2one
ENSG00000059915	ENST00000611678.PSD	reg_17411	ENST00000611678.PSD.19	one2one
ENSG00000173762	ENST00000584284.CD7	reg_1838	ENST00000584284.CD7.21	one2one
ENSG00000173762	ENST00000312648.CD7	reg_1838	ENST00000312648.CD7.21	one2one
ENSG00000165516	ENST00000298307.KLHDC2	reg_16670	ENST00000298307.KLHDC2.1	one2one
ENSG00000165516	ENST00000554589.KLHDC2	reg_16670	ENST00000554589.KLHDC2.1	one2one
ENSG00000087470	ENST00000358214.DNM1L	reg_17048	ENST00000358214.DNM1L.349	one2one
ENSG00000087470	ENST00000549701.DNM1L	reg_17048	ENST00000549701.DNM1L.349	one2one
ENSG00000087470	ENST00000547312.DNM1L	reg_17048	ENST00000547312.DNM1L.349	one2one
ENSG00000087470	ENST00000452533.DNM1L	reg_17048	ENST00000452533.DNM1L.349	one2one
ENSG00000087470	ENST00000381000.DNM1L	reg_17048	ENST00000381000.DNM1L.349	one2one
ENSG00000087470	ENST00000266481.DNM1L	reg_17048	ENST00000266481.DNM1L.349	one2one
ENSG00000087470	ENST00000553257.DNM1L	reg_17048	ENST00000553257.DNM1L.349	one2one
ENSG00000125798	ENST00000419308.FOXA2	reg_6071	ENST00000419308.FOXA2.7	one2one
ENSG00000125798	ENST00000377115.FOXA2	reg_6071	ENST00000377115.FOXA2.7	one2one
ENSG00000269855	ENST00000601382.RNF225	reg_2278	ENST00000601382.RNF225.170	one2one
ENSG00000160469	ENST00000590333.BRSK1	reg_2355	ENST00000590333.BRSK1.170	one2one
ENSG00000160469	ENST00000309383.BRSK1	reg_2355	ENST00000309383.BRSK1.170	one2one
ENSG00000163162	ENST00000295317.RNF149	reg_9727	ENST00000295317.RNF149.3	one2one
ENSG00000019505	ENST00000020926.SYT13	reg_4834	ENST00000020926.SYT13.27	one2one
ENSG00000162976	ENST00000295083.SLC66A3	reg_286	ENST00000295083.SLC66A3.33	one2one
ENSG00000162976	ENST00000441908.SLC66A3	reg_286	ENST00000441908.SLC66A3.33	one2one
ENSG00000115718	ENST00000409048.PROC	reg_15123	ENST00000409048.PROC.235	one2one
ENSG00000115718	ENST00000234071.PROC	reg_15123	ENST00000234071.PROC.235	one2one
ENSG00000126860	ENST00000462804.EVI2A	reg_1898	ENST00000462804.EVI2A.21	one2one
ENSG00000126860	ENST00000247270.EVI2A	reg_1898	ENST00000247270.EVI2A.21	one2one
ENSG00000183166	ENST00000395276.CALN1	reg_3924	ENST00000395276.CALN1.43	one2one
ENSG00000183166	ENST00000395275.CALN1	reg_3924	ENST00000395275.CALN1.43	one2one
ENSG00000088882	ENST00000380605.CPXM1	reg_5885	ENST00000380605.CPXM1.7	one2one
ENSG00000106003	ENST00000359574.LFNG	reg_3674	ENST00000359574.LFNG.132	one2one
ENSG00000106003	ENST00000222725.LFNG	reg_3674	ENST00000222725.LFNG.132	one2one
ENSG00000106003	ENST00000402506.LFNG	reg_3674	ENST00000402506.LFNG.132	one2one
ENSG00000184502	ENST00000329402.GAST	reg_12853	ENST00000329402.GAST.21	one2one
ENSG00000165684	ENST00000298532.SNAPC4	reg_6231	ENST00000298532.SNAPC4.218	one2one
ENSG00000111837	ENST00000676116.MAK	reg_9933	ENST00000676116.MAK.36	one2one
ENSG00000111837	ENST00000536370.MAK	reg_9933	ENST00000536370.MAK.36	one2one
ENSG00000111837	ENST00000354489.MAK	reg_9933	ENST00000354489.MAK.36	one2one
ENSG00000111837	ENST00000474039.MAK	reg_9933	ENST00000474039.MAK.36	one2one
ENSG00000133639	ENST00000256015.BTG1	reg_5455	ENST00000256015.BTG1.10	one2one
ENSG00000132024	ENST00000318003.CC2D1A	reg_19407	ENST00000318003.CC2D1A.151	one2one
ENSG00000132024	ENST00000589606.CC2D1A	reg_19407	ENST00000589606.CC2D1A.151	one2one
ENSG00000183833	ENST00000273390.CFAP91	reg_17167	ENST00000273390.CFAP91.12	one2one
ENSG00000142528	ENST00000445728.ZNF473	reg_8045	ENST00000445728.ZNF473.154	one2one
ENSG00000142528	ENST00000595661.ZNF473	reg_8045	ENST00000595661.ZNF473.154	one2one
ENSG00000284491	ENST00000639810.THSD8	reg_19281	ENST00000639810.THSD8.151	one2one
ENSG00000184575	ENST00000332707.XPOT	reg_18009	ENST00000332707.XPOT.10	one2one
ENSG00000172006	ENST00000317243.ZNF554	None	None	one2zero
ENSG00000162069	ENST00000642419.BICDL2	reg_14672	ENST00000642419.BICDL2.148	one2one
ENSG00000162069	ENST00000572449.BICDL2	reg_14672	ENST00000572449.BICDL2.148	one2one
ENSG00000162069	ENST00000573514.BICDL2	reg_14672	ENST00000573514.BICDL2.148	one2one
ENSG00000090266	ENST00000476279.NDUFB2	reg_1220	ENST00000476279.NDUFB2.14	one2one
ENSG00000090266	ENST00000471136.NDUFB2	reg_1220	ENST00000471136.NDUFB2.14	one2one
ENSG00000112473	ENST00000374675.SLC39A7	reg_15753	ENST00000374675.SLC39A7.140	one2one
ENSG00000072121	ENST00000555452.ZFYVE26	reg_229	ENST00000555452.ZFYVE26.1	one2one
ENSG00000072121	ENST00000347230.ZFYVE26	reg_229	ENST00000347230.ZFYVE26.1	one2one
ENSG00000072121	ENST00000676620.ZFYVE26	reg_229	ENST00000676620.ZFYVE26.1	one2one
ENSG00000072121	ENST00000678386.ZFYVE26	reg_229	ENST00000678386.ZFYVE26.1	one2one
ENSG00000072121	ENST00000676512.ZFYVE26	reg_229	ENST00000676512.ZFYVE26.1	one2one
ENSG00000007216	ENST00000444914.SLC13A2	reg_1495	ENST00000444914.SLC13A2.125	one2one
ENSG00000007216	ENST00000314669.SLC13A2	reg_1495	ENST00000314669.SLC13A2.125	one2one
ENSG00000172115	ENST00000305786.CYCS	reg_11980	ENST00000305786.CYCS.48	one2one
ENSG00000169291	ENST00000304760.SHE	reg_10695	ENST00000304760.SHE.4	one2one
ENSG00000115839	ENST00000264158.RAB3GAP1	reg_9275	ENST00000264158.RAB3GAP1.118	one2one
ENSG00000115839	ENST00000442034.RAB3GAP1	reg_9275	ENST00000442034.RAB3GAP1.118	one2one
ENSG00000211455	ENST00000389032.STK38L	reg_969	ENST00000389032.STK38L.41	one2one
ENSG00000139405	ENST00000552495.RITA1	reg_11143	ENST00000552495.RITA1.82	one2one
ENSG00000139405	ENST00000549621.RITA1	reg_11143	ENST00000549621.RITA1.82	one2one
ENSG00000152672	ENST00000426626.CLEC4F	reg_12001	ENST00000426626.CLEC4F.150	one2one
ENSG00000152672	ENST00000272367.CLEC4F	reg_12001	ENST00000272367.CLEC4F.150	one2one
ENSG00000123562	ENST00000433176.MORF4L2	reg_10485	ENST00000433176.MORF4L2.11	one2one
ENSG00000101049	ENST00000373100.SGK2	reg_4356	ENST00000373100.SGK2.7	one2one
ENSG00000101049	ENST00000341458.SGK2	reg_4356	ENST00000341458.SGK2.7	one2one
ENSG00000101049	ENST00000426287.SGK2	reg_4356	ENST00000426287.SGK2.7	one2one
ENSG00000213762	ENST00000396161.ZNF134	None	None	one2zero
ENSG00000009765	ENST00000229447.IYD	reg_5133	ENST00000229447.IYD.123	one2one
ENSG00000009765	ENST00000392256.IYD	reg_5133	ENST00000392256.IYD.123	one2one
ENSG00000009765	ENST00000500320.IYD	reg_5133	ENST00000500320.IYD.123	one2one
ENSG00000009765	ENST00000392255.IYD	reg_5133	ENST00000392255.IYD.123	one2one
ENSG00000009765	ENST00000344419.IYD	reg_5133	ENST00000344419.IYD.123	one2one
ENSG00000115446	ENST00000357765.UNC50	reg_9240	ENST00000357765.UNC50.3	one2one
ENSG00000115446	ENST00000409975.UNC50	reg_9240	ENST00000409975.UNC50.3	one2one
ENSG00000241839	ENST00000616065.PLEKHO2	reg_727	ENST00000616065.PLEKHO2.28	one2one
ENSG00000241839	ENST00000323544.PLEKHO2	reg_727	ENST00000323544.PLEKHO2.28	one2one
ENSG00000154764	ENST00000285018.WNT7A	reg_11998	ENST00000285018.WNT7A.47	one2one
ENSG00000112983	ENST00000254900.BRD8	reg_15134	ENST00000254900.BRD8.57	one2one
ENSG00000204560	ENST00000376442.DHX16	reg_15064	ENST00000376442.DHX16.140	one2one
ENSG00000070159	ENST00000446349.PTPN3	reg_6785	ENST00000446349.PTPN3.20	one2one
ENSG00000070159	ENST00000412145.PTPN3	reg_6785	ENST00000412145.PTPN3.20	one2one
ENSG00000070159	ENST00000374541.PTPN3	reg_6785	ENST00000374541.PTPN3.20	one2one
ENSG00000129696	ENST00000613904.TTI2	reg_7824	ENST00000613904.TTI2.66	one2one
ENSG00000129696	ENST00000520636.TTI2	reg_7824	ENST00000520636.TTI2.66	one2one
ENSG00000037749	ENST00000322602.MFAP3	reg_12645	ENST00000322602.MFAP3.134	one2one
ENSG00000037749	ENST00000522782.MFAP3	reg_12645	ENST00000522782.MFAP3.134	one2one
ENSG00000163914	ENST00000296271.RHO	reg_1301	ENST00000296271.RHO.595	one2one
ENSG00000182752	ENST00000328252.PAPPA	reg_12946	ENST00000328252.PAPPA.20	one2one
ENSG00000138823	ENST00000457717.MTTP	reg_6669	ENST00000457717.MTTP.24	one2one
ENSG00000138823	ENST00000511045.MTTP	reg_6669	ENST00000511045.MTTP.24	one2one
ENSG00000132382	ENST00000381556.MYBBP1A	reg_12572	ENST00000381556.MYBBP1A.54	one2one
ENSG00000132382	ENST00000254718.MYBBP1A	reg_12572	ENST00000254718.MYBBP1A.54	one2one
ENSG00000136897	ENST00000374865.MRPL50	reg_7266	ENST00000374865.MRPL50.20	one2one
ENSG00000162409	ENST00000610361.PRKAA2	reg_7178	ENST00000610361.PRKAA2.5	one2one
ENSG00000162409	ENST00000371244.PRKAA2	reg_7178	ENST00000371244.PRKAA2.5	one2one
ENSG00000112299	ENST00000367928.VNN1	reg_5441	ENST00000367928.VNN1.16	one2one
ENSG00000174444	ENST00000307961.RPL4	reg_3208	ENST00000307961.RPL4.28	one2one
ENSG00000177627	ENST00000548364.C12orf54	reg_18544	ENST00000548364.C12orf54.42	one2one
ENSG00000182175	ENST00000543599.RGMA	reg_2854	ENST00000543599.RGMA.52	one2one
ENSG00000182175	ENST00000557301.RGMA	reg_2854	ENST00000557301.RGMA.52	one2one
ENSG00000182175	ENST00000329082.RGMA	reg_2854	ENST00000329082.RGMA.52	one2one
ENSG00000130558	ENST00000371796.OLFM1	reg_4388	ENST00000371796.OLFM1.184	one2one
ENSG00000130558	ENST00000371793.OLFM1	reg_4388	ENST00000371793.OLFM1.184	one2one
ENSG00000130558	ENST00000252854.OLFM1	reg_4388	ENST00000252854.OLFM1.184	one2one
ENSG00000140988	ENST00000526522.RPS2	reg_14776	ENST00000526522.RPS2.148	one2one
ENSG00000140988	ENST00000343262.RPS2	reg_14776	ENST00000343262.RPS2.148	one2one
ENSG00000154146	ENST00000284292.NRGN	reg_559	ENST00000284292.NRGN.18	one2one
ENSG00000213927	ENST00000259631.CCL27	reg_13346	ENST00000259631.CCL27.376	one2many
ENSG00000213927	ENST00000259631.CCL27	reg_13306	ENST00000259631.CCL27.364	one2many
ENSG00000213927	ENST00000259631.CCL27	reg_7143	ENST00000259631.CCL27.20	one2many
ENSG00000183644	ENST00000529167.HOATZ	reg_528	ENST00000529167.HOATZ.18	one2one
ENSG00000183644	ENST00000332814.HOATZ	reg_528	ENST00000332814.HOATZ.18	one2one
ENSG00000183644	ENST00000375618.HOATZ	reg_528	ENST00000375618.HOATZ.18	one2one
ENSG00000132970	ENST00000361042.WASF3	reg_3929	ENST00000361042.WASF3.113	one2one
ENSG00000132970	ENST00000335327.WASF3	reg_3929	ENST00000335327.WASF3.113	one2one
ENSG00000187231	ENST00000428443.SESTD1	reg_6273	ENST00000428443.SESTD1.6	one2one
ENSG00000109332	ENST00000357194.UBE2D3	reg_10669	ENST00000357194.UBE2D3.24	one2one
ENSG00000109332	ENST00000505207.UBE2D3	reg_10669	ENST00000505207.UBE2D3.24	one2one
ENSG00000109332	ENST00000338145.UBE2D3	reg_10669	ENST00000338145.UBE2D3.24	one2one
ENSG00000109332	ENST00000343106.UBE2D3	reg_10669	ENST00000343106.UBE2D3.24	one2one
ENSG00000109332	ENST00000350435.UBE2D3	reg_10669	ENST00000350435.UBE2D3.24	one2one
ENSG00000109332	ENST00000618836.UBE2D3	reg_10669	ENST00000618836.UBE2D3.24	one2one
ENSG00000019991	ENST00000457544.HGF	reg_3905	ENST00000457544.HGF.43	one2one
ENSG00000019991	ENST00000222390.HGF	reg_3905	ENST00000222390.HGF.43	one2one
ENSG00000122692	ENST00000397149.SMU1	reg_6809	ENST00000397149.SMU1.20	one2one
ENSG00000140104	ENST00000547315.CLBA1	reg_16822	ENST00000547315.CLBA1.1	one2one
ENSG00000204542	ENST00000259870.C6orf15	reg_14703	ENST00000259870.C6orf15.140	one2one
ENSG00000106025	ENST00000222747.TSPAN12	reg_12170	ENST00000222747.TSPAN12.14	one2one
ENSG00000164078	ENST00000296474.MST1R	reg_3151	ENST00000296474.MST1R.25	one2one
ENSG00000164078	ENST00000621387.MST1R	reg_3151	ENST00000621387.MST1R.25	one2one
ENSG00000164078	ENST00000344206.MST1R	reg_3151	ENST00000344206.MST1R.25	one2one
ENSG00000130021	ENST00000486446.PUDP	None	None	one2zero
ENSG00000130021	ENST00000424830.PUDP	None	None	one2zero
ENSG00000130021	ENST00000412827.PUDP	None	None	one2zero
ENSG00000130021	ENST00000381077.PUDP	None	None	one2zero
ENSG00000159082	ENST00000433931.SYNJ1	reg_17162	ENST00000433931.SYNJ1.35	one2one
ENSG00000159082	ENST00000674351.SYNJ1	reg_17162	ENST00000674351.SYNJ1.35	one2one
ENSG00000159082	ENST00000382491.SYNJ1	reg_17162	ENST00000382491.SYNJ1.35	one2one
ENSG00000159082	ENST00000382499.SYNJ1	reg_17162	ENST00000382499.SYNJ1.35	one2one
ENSG00000159082	ENST00000674308.SYNJ1	reg_17162	ENST00000674308.SYNJ1.35	one2one
ENSG00000159082	ENST00000357345.SYNJ1	reg_17162	ENST00000357345.SYNJ1.35	one2one
ENSG00000159082	ENST00000630077.SYNJ1	reg_17162	ENST00000630077.SYNJ1.35	one2one
ENSG00000203705	ENST00000526641.TATDN3	reg_9357	ENST00000526641.TATDN3.40	one2one
ENSG00000203705	ENST00000366974.TATDN3	reg_9357	ENST00000366974.TATDN3.40	one2one
ENSG00000203705	ENST00000531963.TATDN3	reg_9357	ENST00000531963.TATDN3.40	one2one
