Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Gene name	3' UTR start	3' UTR end	Chromosome/scaffold name
ENSG00000140262	ENSG00000140262.18	ENST00000560506	ENST00000560506.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000560506	ENST00000560506.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000560506	ENST00000560506.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000560506	ENST00000560506.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000560506	ENST00000560506.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559710	ENST00000559710.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559710	ENST00000559710.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559710	ENST00000559710.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559710	ENST00000559710.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559710	ENST00000559710.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559710	ENST00000559710.5	TCF12	57282588	57282598	15
ENSG00000140262	ENSG00000140262.18	ENST00000559710	ENST00000559710.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559710	ENST00000559710.5	TCF12	57286157	57286458	15
ENSG00000140262	ENSG00000140262.18	ENST00000559703	ENST00000559703.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559703	ENST00000559703.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559703	ENST00000559703.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559703	ENST00000559703.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559703	ENST00000559703.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559703	ENST00000559703.1	TCF12	57282588	57282598	15
ENSG00000140262	ENSG00000140262.18	ENST00000559703	ENST00000559703.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559703	ENST00000559703.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000559703	ENST00000559703.1	TCF12	57286157	57286644	15
ENSG00000140262	ENSG00000140262.18	ENST00000561420	ENST00000561420.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561420	ENST00000561420.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561420	ENST00000561420.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561420	ENST00000561420.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561420	ENST00000561420.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561420	ENST00000561420.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561420	ENST00000561420.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000558210	ENST00000558210.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000558210	ENST00000558210.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000558210	ENST00000558210.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000558210	ENST00000558210.5	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561449	ENST00000561449.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561449	ENST00000561449.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561449	ENST00000561449.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561449	ENST00000561449.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561449	ENST00000561449.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561454	ENST00000561454.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561454	ENST00000561454.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000561454	ENST00000561454.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000560191	ENST00000560191.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000560191	ENST00000560191.1	TCF12			15
ENSG00000140262	ENSG00000140262.18	ENST00000560836	ENST00000560836.1	TCF12	57282588	57282598	15
ENSG00000140262	ENSG00000140262.18	ENST00000560836	ENST00000560836.1	TCF12	57299226	57299281	15
ENSG00000140262	ENSG00000140262.18	ENST00000560948	ENST00000560948.1	TCF12	57282588	57282598	15
ENSG00000140262	ENSG00000140262.18	ENST00000560948	ENST00000560948.1	TCF12	57290829	57291124	15
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000452400	ENST00000452400.7	NCOA2	70109782	70113631	8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2	70138203	70138317	8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2	70131837	70132002	8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2	70128702	70128980	8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2	70128433	70128510	8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2	70126813	70127047	8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2	70124688	70124865	8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2	70123804	70124082	8
ENSG00000140396	ENSG00000140396.13	ENST00000518287	ENST00000518287.6	NCOA2	70112070	70113643	8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000518363	ENST00000518363.2	NCOA2	70113569	70113631	8
ENSG00000140396	ENSG00000140396.13	ENST00000521239	ENST00000521239.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000521239	ENST00000521239.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000521239	ENST00000521239.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000522054	ENST00000522054.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000522054	ENST00000522054.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000524223	ENST00000524223.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000524223	ENST00000524223.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000519724	ENST00000519724.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000519724	ENST00000519724.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000520416	ENST00000520416.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000520416	ENST00000520416.1	NCOA2			8
ENSG00000140396	ENSG00000140396.13	ENST00000520416	ENST00000520416.1	NCOA2			8
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000358595	ENST00000358595.10	ARNT	150809713	150812020	1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT	150817928	150818021	1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT	150814077	150814112	1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT	150813172	150813338	1
ENSG00000143437	ENSG00000143437.21	ENST00000471844	ENST00000471844.6	ARNT	150810094	150812110	1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000354396	ENST00000354396.6	ARNT	150810859	150812020	1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000515192	ENST00000515192.5	ARNT	150811681	150812020	1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505755	ENST00000505755.5	ARNT	150811961	150812020	1
ENSG00000143437	ENSG00000143437.21	ENST00000510273	ENST00000510273.1	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000510273	ENST00000510273.1	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000478972	ENST00000478972.2	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000478972	ENST00000478972.2	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000512296	ENST00000512296.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000512296	ENST00000512296.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000512296	ENST00000512296.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000512296	ENST00000512296.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000468970	ENST00000468970.1	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000468970	ENST00000468970.1	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000468970	ENST00000468970.1	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000468970	ENST00000468970.1	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000497108	ENST00000497108.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000497108	ENST00000497108.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000497108	ENST00000497108.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000497108	ENST00000497108.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000497108	ENST00000497108.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000497108	ENST00000497108.6	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505979	ENST00000505979.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505979	ENST00000505979.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505979	ENST00000505979.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505979	ENST00000505979.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505979	ENST00000505979.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000505979	ENST00000505979.5	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000504358	ENST00000504358.1	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000504358	ENST00000504358.1	ARNT	150846263	150846307	1
ENSG00000143437	ENSG00000143437.21	ENST00000504358	ENST00000504358.1	ARNT	150852762	150852806	1
ENSG00000143437	ENSG00000143437.21	ENST00000504358	ENST00000504358.1	ARNT	150842424	150842468	1
ENSG00000143437	ENSG00000143437.21	ENST00000504358	ENST00000504358.1	ARNT			1
ENSG00000143437	ENSG00000143437.21	ENST00000504358	ENST00000504358.1	ARNT	150853156	150853247	1
ENSG00000143437	ENSG00000143437.21	ENST00000504358	ENST00000504358.1	ARNT	150839608	150839654	1
ENSG00000144485	ENSG00000144485.11	ENST00000272937	ENST00000272937.10	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000272937	ENST00000272937.10	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000272937	ENST00000272937.10	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000272937	ENST00000272937.10	HES6	238238267	238238826	2
ENSG00000144485	ENSG00000144485.11	ENST00000409160	ENST00000409160.7	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409160	ENST00000409160.7	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409160	ENST00000409160.7	HES6	238238270	238239091	2
ENSG00000144485	ENSG00000144485.11	ENST00000409002	ENST00000409002.7	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409002	ENST00000409002.7	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409002	ENST00000409002.7	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409002	ENST00000409002.7	HES6	238238276	238238826	2
ENSG00000144485	ENSG00000144485.11	ENST00000409182	ENST00000409182.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409182	ENST00000409182.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409182	ENST00000409182.1	HES6	238238605	238238826	2
ENSG00000144485	ENSG00000144485.11	ENST00000417803	ENST00000417803.5	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000417803	ENST00000417803.5	HES6	238239487	238239528	2
ENSG00000144485	ENSG00000144485.11	ENST00000417803	ENST00000417803.5	HES6	238238776	238239156	2
ENSG00000144485	ENSG00000144485.11	ENST00000409574	ENST00000409574.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409574	ENST00000409574.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409574	ENST00000409574.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409574	ENST00000409574.1	HES6	238238860	238239122	2
ENSG00000144485	ENSG00000144485.11	ENST00000409356	ENST00000409356.1	HES6	238239487	238239528	2
ENSG00000144485	ENSG00000144485.11	ENST00000409356	ENST00000409356.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000409356	ENST00000409356.1	HES6	238239170	238239251	2
ENSG00000144485	ENSG00000144485.11	ENST00000436051	ENST00000436051.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000436051	ENST00000436051.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000436051	ENST00000436051.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000436051	ENST00000436051.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000450098	ENST00000450098.1	HES6			2
ENSG00000144485	ENSG00000144485.11	ENST00000450098	ENST00000450098.1	HES6			2
ENSG00000146618	ENSG00000146618.3	ENST00000275461	ENST00000275461.3	FERD3L	19144782	19144861	7
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551634	ENST00000551634.6	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551492	ENST00000551492.5	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551492	ENST00000551492.5	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551492	ENST00000551492.5	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551492	ENST00000551492.5	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551492	ENST00000551492.5	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551492	ENST00000551492.5	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551492	ENST00000551492.5	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551492	ENST00000551492.5	NPAS3			14
ENSG00000151322	ENSG00000151322.20	ENST00000551492	ENST00000551492.5	NPAS3			14
