hgnc,target_species,ensembl_types_simple,toga_types,n_q_genes,n_projected_entries,has_ensembl,has_toga,type_match,cell_status,ens_rel_start,ens_rel_end,ens_len,ens_target_id,ens_gene_name,zoo_rel_start,zoo_rel_end,zoo_len,zoo_id,delta_start,delta_end
MXI1,macaca_mulatta,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.4610169491525424,0.6338983050847458,295,ENSMMUG00000014350,MXI1,0.4527027027027027,0.6486486486486487,296,reg_12781,0.00831424644983969,0.014750343563902923
MXI1,mus_musculus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.3026315789473684,0.5263157894736842,228,ENSMUSG00000025025,Mxi1,0.4527027027027027,0.6486486486486487,296,reg_16576,0.15007112375533427,0.1223328591749645
MXI1,pan_troglodytes,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.4610169491525424,0.6338983050847458,295,ENSPTRG00000044935,MXI1,0.4527027027027027,0.6486486486486487,296,reg_7100,0.00831424644983969,0.014750343563902923
MXI1,rattus_norvegicus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.4610169491525424,0.6338983050847458,295,ENSRNOG00000034078,Mxi1,0.4527027027027027,0.6486486486486487,296,reg_17808,0.00831424644983969,0.014750343563902923
MYC,bos_taurus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.8086560364464692,0.9271070615034168,439,ENSBTAG00000008409,MYC,0.8150537634408602,0.9397849462365592,465,reg_17894,0.0063977269943910064,0.012677884733142353
MYC,canis_lupus_familiaris,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.8141592920353983,0.9292035398230089,452,ENSCAFG00845012475,MYC,0.8114035087719298,0.9385964912280702,456,reg_13977,0.002755783263468481,0.009392951405061356
MYC,gorilla_gorilla,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.8149779735682819,0.9295154185022028,454,ENSGGOG00000012135,MYC,0.810989010989011,0.9384615384615383,455,reg_14559,0.003988962579270949,0.008946119959335586
MYC,macaca_mulatta,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.821656050955414,0.9320594479830148,471,ENSMMUG00000014601,MYC,0.810989010989011,0.9384615384615383,455,reg_11760,0.010667039966403058,0.006402090478523581
MYC,monodelphis_domestica,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.8068965517241379,0.9264367816091954,435,ENSMODG00000001735,MYC,0.8076062639821029,0.9373601789709172,447,reg_615,7.097122579650117e-4,0.010923397361721765
MYC,mus_musculus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.8086560364464692,0.9271070615034168,439,ENSMUSG00000022346,Myc,0.810989010989011,0.9384615384615383,455,reg_18627,0.002332974542541777,0.011354476958121529
MYC,pan_troglodytes,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.8149779735682819,0.9295154185022028,454,ENSPTRG00000020581,MYC,0.810989010989011,0.9384615384615383,455,reg_18807,0.003988962579270949,0.008946119959335586
MYC,rattus_norvegicus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.8153846153846154,0.9296703296703296,455,ENSRNOG00000004500,Myc,0.8105726872246696,0.9383259911894272,454,reg_263,0.0048119281599458,0.00865566151909758
MYCL,bos_taurus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.7918781725888325,0.9213197969543148,394,ENSBTAG00000054059,MYCL,0.7873417721518987,0.9341772151898734,395,reg_11946,0.0045364004369338184,0.012857418235558637
MYCL,canis_lupus_familiaris,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.8042959427207638,0.9260143198090692,419,ENSCAFG00845011043,MYCL,0.7868020304568528,0.934010152284264,394,reg_9350,0.01749391226391095,0.007995832475194753
MYCL,gorilla_gorilla,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.7918781725888325,0.9213197969543148,394,ENSGGOG00000001693,MYCL,0.7873417721518987,0.9341772151898734,395,reg_7905,0.0045364004369338184,0.012857418235558637
MYCL,macaca_mulatta,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.7918781725888325,0.9213197969543148,394,ENSMMUG00000016223,MYCL,0.7873417721518987,0.9341772151898734,395,reg_4120,0.0045364004369338184,0.012857418235558637
MYCL,monodelphis_domestica,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.8748091603053435,0.9526717557251908,655,ENSMODG00000017647,,0.7966101694915254,0.937046004842615,413,reg_3261,0.07819899081381809,0.015625750882575784
MYCL,mus_musculus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.7771739130434783,0.9157608695652174,368,ENSMUSG00000028654,Mycl,0.7894736842105263,0.9348370927318296,399,reg_13176,0.012299771167048057,0.019076223166612172
MYCL,pan_troglodytes,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.7918781725888325,0.9213197969543148,394,ENSPTRG00000000580,MYCL,0.7873417721518987,0.9341772151898734,395,reg_2412,0.0045364004369338184,0.012857418235558637
MYCL,rattus_norvegicus,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.7944862155388471,0.9223057644110276,399,ENSRNOG00000014259,Mycl,0.79,0.935,400,reg_12362,0.004486215538847094,0.012694235588972425
MYCN,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.851985559566787,0.9458483754512635,554,ENSBTAG00000023372,MYCN,0.8189655172413793,0.9439655172413792,464,reg_8806,0.03302004232540767,0.0018828582098843194
MYCN,canis_lupus_familiaris,one2one,one2zero,0,1,TRUE,TRUE,FALSE,Type mismatch,0.8251599147121536,0.9360341151385928,469,ENSCAFG00845016124,MYCN,0.582089552238806,0.8706467661691543,201,,0.24307036247334757,0.06538734896943854
MYCN,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.8232758620689655,0.9353448275862069,464,ENSGGOG00000005130,MYCN,0.8193548387096774,0.9440860215053763,465,reg_661,0.003921023359288123,0.008741193919169499
MYCN,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.8522522522522522,0.945945945945946,555,ENSMMUG00000052363,MYCN,0.8193548387096774,0.9440860215053763,465,reg_10735,0.032897413542574805,0.0018599244405697046
MYCN,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.8225108225108225,0.935064935064935,462,ENSMUSG00000037169,Mycn,0.8185745140388769,0.9438444924406048,463,reg_403,0.003936308471945593,0.008779557375669711
MYCN,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.8232758620689655,0.9353448275862069,464,ENSPTRG00000011672,MYCN,0.8193548387096774,0.9440860215053763,465,reg_157,0.003921023359288123,0.008741193919169499
MYCN,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.8225108225108225,0.935064935064935,462,ENSRNOG00000051372,Mycn,0.8185745140388769,0.9438444924406048,463,reg_2893,0.003936308471945593,0.008779557375669711
MYF5,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3294117647058823,0.5294117647058824,255,ENSBTAG00000026972,MYF5,0.32421875,0.546875,256,reg_10603,0.005193014705882293,0.01746323529411764
MYF5,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.6827458256029685,0.7773654916512059,539,ENSCAFG00845009734,MYF5,0.32421875,0.546875,256,reg_9445,0.3585270756029685,0.23049049165120594
MYF5,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3294117647058823,0.5294117647058824,255,ENSGGOG00000004366,MYF5,0.32421875,0.546875,256,reg_15727,0.005193014705882293,0.01746323529411764
MYF5,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3294117647058823,0.5294117647058824,255,ENSMMUG00000011669,MYF5,0.32421875,0.546875,256,reg_3124,0.005193014705882293,0.01746323529411764
MYF5,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.328125,0.52734375,256,ENSMODG00000020478,MYF5,0.3229571984435798,0.5447470817120622,257,reg_13935,0.005167801556420215,0.01740333171206221
MYF5,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3294117647058823,0.5294117647058824,255,ENSMUSG00000000435,Myf5,0.32421875,0.546875,256,reg_18018,0.005193014705882293,0.01746323529411764
MYF5,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3294117647058823,0.5294117647058824,255,ENSPTRG00000005261,MYF5,0.32421875,0.546875,256,reg_9065,0.005193014705882293,0.01746323529411764
MYF5,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3294117647058823,0.5294117647058824,255,ENSRNOG00000004768,Myf5,0.32421875,0.546875,256,reg_10008,0.005193014705882293,0.01746323529411764
MYF6,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3154362416107382,0.4865771812080537,298,ENSBTAG00000014003,MYF6,0.382716049382716,0.6172839506172839,243,reg_10205,0.06727980777197778,0.1307067694092302
MYF6,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3868312757201646,0.5967078189300411,243,ENSCAFG00845009704,MYF6,0.43661971830985913,0.704225352112676,213,reg_9395,0.049788442589694504,0.1075175331826349
MYF6,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3884297520661157,0.5991735537190083,242,ENSGGOG00000004369,MYF6,0.382716049382716,0.6172839506172839,243,reg_15537,0.005713702683399713,0.01811039689827565
MYF6,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3884297520661157,0.5991735537190083,242,ENSMMUG00000011667,MYF6,0.382716049382716,0.6172839506172839,243,reg_3024,0.005713702683399713,0.01811039689827565
MYF6,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4460966542750929,0.6356877323420075,269,ENSMODG00000039074,MYF6,0.3786008230452675,0.6131687242798354,243,reg_13472,0.06749583122982539,0.022519008062172108
MYF6,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3884297520661157,0.5991735537190083,242,ENSMUSG00000035923,Myf6,0.382716049382716,0.6172839506172839,243,reg_18011,0.005713702683399713,0.01811039689827565
MYF6,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3884297520661157,0.5991735537190083,242,ENSPTRG00000005260,MYF6,0.382716049382716,0.6172839506172839,243,reg_9287,0.005713702683399713,0.01811039689827565
MYF6,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3884297520661157,0.5991735537190083,242,ENSRNOG00000004878,Myf6,0.382716049382716,0.6172839506172839,243,reg_10119,0.005713702683399713,0.01811039689827565
MYOD1,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3459119496855345,0.5062893081761006,318,ENSBTAG00000002216,MYOD1,0.34169278996865204,0.5203761755485894,319,reg_6705,0.00421915971688247,0.014086867372488765
MYOD1,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3448275862068966,0.5047021943573667,319,ENSCAFG00845014938,MYOD1,0.340625,0.51875,320,reg_1305,0.004202586206896564,0.014047805642633304
MYOD1,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.34375,0.503125,320,ENSGGOG00000008222,MYOD1,0.3395638629283489,0.5171339563862928,321,reg_15247,0.004186137071651108,0.014008956386292737
MYOD1,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3448275862068966,0.5047021943573667,319,ENSMMUG00000006400,MYOD1,0.340625,0.51875,320,reg_14690,0.004202586206896564,0.014047805642633304
MYOD1,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3333333333333333,0.4922118380062305,321,ENSMODG00000006749,MYOD1,0.32919254658385094,0.5062111801242236,322,reg_10111,0.0041407867494823725,0.013999342117993141
MYOD1,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3459119496855345,0.5062893081761006,318,ENSMUSG00000009471,Myod1,0.34169278996865204,0.5203761755485894,319,reg_2970,0.00421915971688247,0.014086867372488765
MYOD1,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.34375,0.503125,320,ENSPTRG00000003406,MYOD1,0.3395638629283489,0.5171339563862928,321,reg_902,0.004186137071651108,0.014008956386292737
MYOD1,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3459119496855345,0.5062893081761006,318,ENSRNOG00000011306,Myod1,0.34169278996865204,0.5203761755485894,319,reg_18390,0.00421915971688247,0.014086867372488765
MYOG,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3660714285714285,0.59375,224,ENSBTAG00000006030,MYOG,0.36,0.6133333333333333,225,reg_11212,0.0060714285714285054,0.019583333333333286
MYOG,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3660714285714285,0.59375,224,ENSCAFG00845014215,MYOG,0.36,0.6133333333333333,225,reg_12967,0.0060714285714285054,0.019583333333333286
MYOG,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.429718875502008,0.6345381526104418,249,ENSGGOG00000002115,MYOG,0.36,0.6133333333333333,225,reg_8485,0.069718875502008,0.02120481927710849
MYOG,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.429718875502008,0.6345381526104418,249,ENSMMUG00000043626,MYOG,0.36,0.6133333333333333,225,reg_7685,0.069718875502008,0.02120481927710849
MYOG,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4365079365079365,0.6388888888888888,252,ENSMODG00000001009,MYOG,0.36,0.6133333333333333,225,reg_5822,0.07650793650793652,0.025555555555555554
MYOG,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3660714285714285,0.59375,224,ENSMUSG00000026459,Myog,0.36,0.6133333333333333,225,reg_9143,0.0060714285714285054,0.019583333333333286
MYOG,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.429718875502008,0.6345381526104418,249,ENSPTRG00000001866,MYOG,0.36,0.6133333333333333,225,reg_2840,0.069718875502008,0.02120481927710849
MYOG,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.429718875502008,0.6345381526104418,249,ENSRNOG00000030743,Myog,0.36,0.6133333333333333,225,reg_16422,0.069718875502008,0.02120481927710849
NCOA1,bos_taurus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0201249132546842,0.0555170020818875,1441,ENSBTAG00000015007,NCOA1,0.0159500693481276,0.05963938973647711,1442,reg_8668,0.004174843906556598,0.00412238765458961
NCOA1,canis_lupus_familiaris,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0201249132546842,0.0555170020818875,1441,ENSCAFG00845024663,NCOA1,0.01596113809854267,0.05968077723802915,1441,reg_5636,0.004163775156141528,0.00416377515614165
NCOA1,gorilla_gorilla,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0201249132546842,0.0555170020818875,1441,ENSGGOG00000011279,NCOA1,0.0159500693481276,0.05963938973647711,1442,reg_537,0.004174843906556598,0.00412238765458961
NCOA1,macaca_mulatta,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0201249132546842,0.0555170020818875,1441,ENSMMUG00000020838,NCOA1,0.0159500693481276,0.05963938973647711,1442,reg_10476,0.004174843906556598,0.00412238765458961
NCOA1,monodelphis_domestica,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0212609970674486,0.0586510263929618,1364,ENSMODG00000015907,NCOA1,0.01791277258566978,0.06697819314641744,1284,reg_11021,0.0033482244817788186,0.008327166753455642
NCOA1,mus_musculus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0206405693950177,0.0569395017793594,1405,ENSMUSG00000020647,Ncoa1,0.01588397790055248,0.05939226519337017,1448,reg_109,0.00475659149446522,0.002452763414010767
NCOA1,pan_troglodytes,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.0201249132546842,0.0555170020818875,1441,ENSPTRG00000011715,NCOA1,0.0159500693481276,0.05963938973647711,1442,reg_27,0.004174843906556598,0.00412238765458961
NCOA1,rattus_norvegicus,one2one,one2one,1,4,TRUE,TRUE,TRUE,Type match,0.02009702009702,0.0554400554400554,1443,ENSRNOG00000004068,Ncoa1,0.01592797783933518,0.05955678670360111,1444,reg_2736,0.004169042257684819,0.0041167312635457115
NCOA2,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0218430034129692,0.0607508532423208,1465,ENSBTAG00000020312,NCOA2,0.01773533424283765,0.06070941336971351,1466,reg_18034,0.004107669170131549,4.14398726072962e-5
NCOA2,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0175084175084175,0.0558922558922558,1485,ENSCAFG00845025550,NCOA2,0.01773533424283765,0.06070941336971351,1466,reg_18339,2.269167344201503e-4,0.004817157477457708
NCOA2,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0218579234972677,0.0607923497267759,1464,ENSGGOG00000005276,NCOA2,0.01774744027303754,0.06075085324232082,1465,reg_14363,0.00411048322423016,4.1496484455082194e-5
NCOA2,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0177111716621253,0.0565395095367847,1468,ENSMMUG00000015978,NCOA2,0.01774744027303754,0.06075085324232082,1465,reg_8203,3.626861091223996e-5,0.004211343705536115
NCOA2,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0218878248974008,0.060875512995896,1462,ENSMODG00000007376,NCOA2,0.0177717019822283,0.06083390293916609,1463,reg_1392,0.0041161229151725,4.161005672990992e-5
NCOA2,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0218878248974008,0.060875512995896,1462,ENSMUSG00000005886,Ncoa2,0.0177717019822283,0.06083390293916609,1463,reg_9853,0.0041161229151725,4.161005672990992e-5
NCOA2,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0218579234972677,0.0607923497267759,1464,ENSPTRG00000020333,NCOA2,0.01774744027303754,0.06075085324232082,1465,reg_21272,0.00411048322423016,4.1496484455082194e-5
NCOA2,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0177474402730375,0.056655290102389,1465,ENSRNOG00000007975,Ncoa2,0.01773533424283765,0.06070941336971351,1466,reg_12670,1.2106030199847406e-5,0.0040541232673245095
NCOA3,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.0184266477675407,0.0588235294117647,1411,ENSBTAG00000007489,NCOA3,0.01841359773371104,0.06303116147308782,1412,reg_4808,1.3050033829658386e-5,0.004207632061323123
NCOA3,canis_lupus_familiaris,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.022284122562674,0.0619777158774373,1436,ENSCAFG00845022283,NCOA3,0.01834862385321101,0.06280875088214538,1417,reg_16153,0.003935498709462991,8.31035004708082e-4
NCOA3,gorilla_gorilla,one2one,one2one,1,2,TRUE,TRUE,TRUE,Type match,0.0175932441942294,0.0577058409570724,1421,ENSGGOG00000025131,NCOA3,0.01758087201125175,0.06188466947960619,1422,reg_4943,1.237218297765047e-5,0.0041788285225337896
NCOA3,macaca_mulatta,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.0218156228008444,0.0619282195636875,1421,ENSMMUG00000012020,NCOA3,0.01758087201125175,0.06188466947960619,1422,reg_15402,0.004234750789592651,4.355008408130773e-5
NCOA3,monodelphis_domestica,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.0228571428571428,0.0635714285714285,1400,ENSMODG00000016243,NCOA3,0.01851851851851851,0.0633903133903134,1404,reg_8056,0.004338624338624291,1.811151811151046e-4
NCOA3,mus_musculus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.0228082679971489,0.0634354953670705,1403,ENSMUSG00000027678,Ncoa3,0.01837455830388692,0.06289752650176679,1415,reg_4685,0.00443370969326198,5.379688653037035e-4
NCOA3,pan_troglodytes,one2one,,,,TRUE,FALSE,,Ensembl only,0.0217391304347826,0.061711079943899,1426,ENSPTRG00000013592,NCOA3,,,,,,
NCOA3,rattus_norvegicus,one2one,one2one,1,3,TRUE,TRUE,TRUE,Type match,0.0227920227920227,0.0633903133903134,1404,ENSRNOG00000005616,Ncoa3,0.01855817273376159,0.0635260528194147,1401,reg_798,0.0042338500582611086,1.3573942910130588e-4
NEUROD1,bos_taurus,one2one,,,,TRUE,FALSE,,Ensembl only,0.2865168539325842,0.4269662921348314,356,ENSBTAG00000001755,NEUROD1,,,,,,
NEUROD1,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.4951456310679611,0.7038834951456311,206,ENSCAFG00845014989,NEUROD1,0.28291316526610644,0.44537815126050423,357,reg_14579,0.21223246580185468,0.25850534388512686
NEUROD1,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2865168539325842,0.4269662921348314,356,ENSGGOG00000027940,NEUROD1,0.28291316526610644,0.44537815126050423,357,reg_4776,0.0036036886664777557,0.018411859125672836
NEUROD1,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2865168539325842,0.4269662921348314,356,ENSMMUG00000008296,NEUROD1,0.28291316526610644,0.44537815126050423,357,reg_19663,0.0036036886664777557,0.018411859125672836
NEUROD1,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2865168539325842,0.4269662921348314,356,ENSMODG00000010392,NEUROD1,0.28291316526610644,0.44537815126050423,357,reg_3517,0.0036036886664777557,0.018411859125672836
NEUROD1,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2857142857142857,0.4257703081232493,357,ENSMUSG00000034701,Neurod1,0.28212290502793297,0.4441340782122905,358,reg_5573,0.0035913806863527298,0.01836377008904122
NEUROD1,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2857142857142857,0.4257703081232493,357,ENSRNOG00000005609,Neurod1,0.28212290502793297,0.4441340782122905,358,reg_11602,0.0035913806863527298,0.01836377008904122
NEUROD2,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3193717277486911,0.450261780104712,382,ENSBTAG00000004119,NEUROD2,0.31592689295039167,0.46736292428198434,383,reg_5613,0.0034448347982994343,0.01710114417727232
NEUROD2,canis_lupus_familiaris,one2one,,,,TRUE,FALSE,,Ensembl only,0.3193717277486911,0.450261780104712,382,ENSCAFG00845012708,NEUROD2,,,,,,
NEUROD2,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3193717277486911,0.450261780104712,382,ENSGGOG00000000493,NEUROD2,0.31592689295039167,0.46736292428198434,383,reg_18306,0.0034448347982994343,0.01710114417727232
NEUROD2,macaca_mulatta,one2one,,,,TRUE,FALSE,,Ensembl only,0.3193717277486911,0.450261780104712,382,ENSMMUG00000001404,NEUROD2,,,,,,
NEUROD2,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3206106870229007,0.4478371501272264,393,ENSMODG00000012777,NEUROD2,0.3238341968911917,0.4740932642487047,386,reg_7467,0.003223509868291008,0.02625611412147827
NEUROD2,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3211488250652741,0.4516971279373368,383,ENSMUSG00000038255,Neurod2,0.3177083333333333,0.46875,384,reg_1631,0.0034404917319407757,0.017052872062663205
NEUROD2,pan_troglodytes,one2one,,,,TRUE,FALSE,,Ensembl only,0.3193717277486911,0.450261780104712,382,ENSPTRG00000043080,NEUROD2,,,,,,
NEUROD2,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.3193717277486911,0.450261780104712,382,ENSRNOG00000028417,Neurod2,0.31592689295039167,0.46736292428198434,383,reg_8607,0.0034448347982994343,0.01710114417727232
NEUROD4,bos_taurus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2666666666666666,0.4181818181818181,330,ENSBTAG00000005626,NEUROD4,0.2628398791540785,0.4380664652567976,331,reg_9555,0.0038267875125880813,0.0198846470749795
NEUROD4,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2658610271903323,0.4169184290030212,331,ENSCAFG00845015646,NEUROD4,0.26865671641791045,0.4417910447761194,335,reg_6393,0.0027956892275781686,0.02487261577309824
NEUROD4,gorilla_gorilla,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2658610271903323,0.4169184290030212,331,ENSGGOG00000004295,NEUROD4,0.26865671641791045,0.4417910447761194,335,reg_1107,0.0027956892275781686,0.02487261577309824
NEUROD4,macaca_mulatta,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2658610271903323,0.4169184290030212,331,ENSMMUG00000060106,NEUROD4,0.26865671641791045,0.4417910447761194,335,reg_3339,0.0027956892275781686,0.02487261577309824
NEUROD4,mus_musculus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2666666666666666,0.4181818181818181,330,ENSMUSG00000048015,Neurod4,0.2694610778443114,0.4431137724550898,334,reg_17861,0.0027944111776447844,0.024931954273271717
NEUROD4,pan_troglodytes,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2658610271903323,0.4169184290030212,331,ENSPTRG00000045657,NEUROD4,0.26865671641791045,0.4417910447761194,335,reg_15950,0.0027956892275781686,0.02487261577309824
NEUROD4,rattus_norvegicus,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2666666666666666,0.4181818181818181,330,ENSRNOG00000008449,Neurod4,0.2628398791540785,0.4380664652567976,331,reg_9936,0.0038267875125880813,0.0198846470749795
NEUROD6,bos_taurus,one2one,,,,TRUE,FALSE,,Ensembl only,0.2818991097922849,0.43026706231454,337,ENSBTAG00000000558,NEUROD6,,,,,,
NEUROD6,canis_lupus_familiaris,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2818991097922849,0.43026706231454,337,ENSCAFG00845021439,NEUROD6,0.2781065088757396,0.44970414201183434,338,reg_10971,0.0037926009165452634,0.019437079697294357
NEUROD6,gorilla_gorilla,one2one,,,,TRUE,FALSE,,Ensembl only,0.2818991097922849,0.43026706231454,337,ENSGGOG00000026908,NEUROD6,,,,,,
NEUROD6,macaca_mulatta,one2one,,,,TRUE,FALSE,,Ensembl only,0.2818991097922849,0.43026706231454,337,ENSMMUG00000022699,NEUROD6,,,,,,
NEUROD6,monodelphis_domestica,one2one,one2one,1,1,TRUE,TRUE,TRUE,Type match,0.2818991097922849,0.43026706231454,337,ENSMODG00000013299,NEUROD6,0.2781065088757396,0.44970414201183434,338,reg_9206,0.0037926009165452634,0.019437079697294357
NEUROD6,mus_musculus,one2one,,,,TRUE,FALSE,,Ensembl only,0.2818991097922849,0.43026706231454,337,ENSMUSG00000037984,Neurod6,,,,,,
NEUROD6,pan_troglodytes,one2many,one2one,1,1,TRUE,TRUE,FALSE,Type mismatch,0.2818991097922849,0.43026706231454,337,ENSPTRG00000044307,NEUROD6,0.2781065088757396,0.44970414201183434,338,reg_10018,0.0037926009165452634,0.019437079697294357
